0.92433,0.92480,0.92360,0.92380,453,'2013.01.15 07:00'
0.92383,0.92435,0.92213,0.92265,651,'2013.01.15 08:00'
0.92260,0.92390,0.92165,0.92235,1036,'2013.01.15 09:00'
0.92233,0.92330,0.92220,0.92253,705,'2013.01.15 10:00'
0.92255,0.92775,0.92235,0.92668,808,'2013.01.15 11:00'
0.92670,0.92783,0.92568,0.92570,791,'2013.01.15 12:00'
0.92568,0.92855,0.92553,0.92710,833,'2013.01.15 13:00'
0.92708,0.92808,0.92635,0.92740,736,'2013.01.15 14:00'
0.92748,0.93078,0.92718,0.92905,1130,'2013.01.15 15:00'
0.92900,0.92928,0.92748,0.92750,736,'2013.01.15 16:00'
0.92753,0.92883,0.92695,0.92748,586,'2013.01.15 17:00'
0.92755,0.92963,0.92725,0.92945,363,'2013.01.15 18:00'
0.92950,0.93315,0.92850,0.93150,644,'2013.01.15 19:00'
0.93148,0.93215,0.93103,0.93185,667,'2013.01.15 20:00'
0.93183,0.93225,0.93073,0.93120,354,'2013.01.15 21:00'
0.93115,0.93190,0.93080,0.93175,267,'2013.01.15 22:00'
0.93185,0.93240,0.93135,0.93233,532,'2013.01.15 23:00'
0.93220,0.93230,0.93133,0.93133,407,'2013.01.16 00:00'
0.93135,0.93198,0.93090,0.93138,463,'2013.01.16 01:00'
0.93135,0.93225,0.93030,0.93068,520,'2013.01.16 02:00'
0.93063,0.93180,0.93063,0.93138,358,'2013.01.16 03:00'
0.93143,0.93170,0.93080,0.93110,349,'2013.01.16 04:00'
0.93108,0.93178,0.93088,0.93178,355,'2013.01.16 05:00'
0.93175,0.93215,0.93148,0.93180,346,'2013.01.16 06:00'
0.93188,0.93283,0.93053,0.93053,472,'2013.01.16 07:00'
0.93058,0.93178,0.92943,0.93080,655,'2013.01.16 08:00'
0.93078,0.93125,0.92893,0.92935,903,'2013.01.16 09:00'
0.92940,0.93030,0.92910,0.92960,590,'2013.01.16 10:00'
0.92965,0.93000,0.92878,0.92918,656,'2013.01.16 11:00'
0.92920,0.92970,0.92853,0.92945,519,'2013.01.16 12:00'
0.92938,0.93085,0.92878,0.93058,749,'2013.01.16 13:00'
0.93053,0.93153,0.92990,0.92998,728,'2013.01.16 14:00'
0.92990,0.93130,0.92905,0.93080,833,'2013.01.16 15:00'
0.93083,0.93150,0.92938,0.93033,832,'2013.01.16 16:00'
0.93028,0.93168,0.92920,0.93125,536,'2013.01.16 17:00'
0.93123,0.93250,0.93095,0.93148,425,'2013.01.16 18:00'
0.93150,0.93180,0.93100,0.93103,363,'2013.01.16 19:00'
0.93105,0.93178,0.93093,0.93173,390,'2013.01.16 20:00'
0.93175,0.93235,0.93083,0.93123,328,'2013.01.16 21:00'
0.93130,0.93135,0.93045,0.93085,315,'2013.01.16 22:00'
0.93090,0.93155,0.93055,0.93095,452,'2013.01.16 23:00'
0.93085,0.93135,0.93065,0.93118,403,'2013.01.17 00:00'
0.93128,0.93165,0.93010,0.93050,389,'2013.01.17 01:00'
0.93038,0.93090,0.93013,0.93030,347,'2013.01.17 02:00'
0.93025,0.93145,0.93025,0.93100,494,'2013.01.17 03:00'
0.93105,0.93215,0.93095,0.93200,456,'2013.01.17 04:00'
0.93198,0.93250,0.93130,0.93153,381,'2013.01.17 05:00'
0.93155,0.93215,0.93123,0.93183,394,'2013.01.17 06:00'
0.93178,0.93178,0.93060,0.93098,428,'2013.01.17 07:00'
0.93100,0.93535,0.93080,0.93510,704,'2013.01.17 08:00'
0.93513,0.93515,0.93193,0.93340,1175,'2013.01.17 09:00'
0.93335,0.93365,0.93058,0.93110,954,'2013.01.17 10:00'
0.93100,0.93135,0.92970,0.93113,785,'2013.01.17 11:00'
0.93105,0.93140,0.92970,0.93063,523,'2013.01.17 12:00'
0.93055,0.93135,0.93038,0.93105,508,'2013.01.17 13:00'
0.93115,0.93420,0.92993,0.93358,1081,'2013.01.17 14:00'
0.93350,0.93470,0.93295,0.93428,764,'2013.01.17 15:00'
0.93435,0.93483,0.93198,0.93270,1080,'2013.01.17 16:00'
0.93263,0.93350,0.93200,0.93303,447,'2013.01.17 17:00'
0.93288,0.93590,0.93248,0.93405,667,'2013.01.17 18:00'
0.93403,0.93445,0.93213,0.93230,432,'2013.01.17 19:00'
0.93235,0.93325,0.93203,0.93270,407,'2013.01.17 20:00'
0.93263,0.93340,0.93223,0.93250,393,'2013.01.17 21:00'
0.93260,0.93275,0.93205,0.93250,417,'2013.01.17 22:00'
0.93255,0.93325,0.93215,0.93253,520,'2013.01.17 23:00'
0.93258,0.93345,0.93250,0.93315,424,'2013.01.18 00:00'
0.93310,0.93580,0.93275,0.93580,519,'2013.01.18 01:00'
0.93575,0.93655,0.93498,0.93535,431,'2013.01.18 02:00'
0.93518,0.93635,0.93485,0.93623,427,'2013.01.18 03:00'
0.93618,0.93873,0.93585,0.93833,476,'2013.01.18 04:00'
0.93840,0.93870,0.93643,0.93688,456,'2013.01.18 05:00'
0.93685,0.93715,0.93600,0.93695,362,'2013.01.18 06:00'
0.93700,0.93738,0.93605,0.93705,448,'2013.01.18 07:00'
0.93700,0.93755,0.93588,0.93605,717,'2013.01.18 08:00'
0.93615,0.93785,0.93528,0.93760,975,'2013.01.18 09:00'
0.93768,0.93790,0.93340,0.93505,1217,'2013.01.18 10:00'
0.93510,0.93565,0.93378,0.93403,627,'2013.01.18 11:00'
0.93400,0.93415,0.93085,0.93215,617,'2013.01.18 12:00'
0.93213,0.93340,0.93128,0.93283,765,'2013.01.18 13:00'
0.93290,0.93450,0.93238,0.93443,1308,'2013.01.18 14:00'
0.93450,0.93473,0.93038,0.93083,904,'2013.01.18 15:00'
0.93080,0.93535,0.93080,0.93520,889,'2013.01.18 16:00'
0.93518,0.93528,0.93405,0.93450,664,'2013.01.18 17:00'
0.93445,0.93445,0.93185,0.93205,463,'2013.01.18 18:00'
0.93208,0.93430,0.93208,0.93413,379,'2013.01.18 19:00'
0.93408,0.93490,0.93350,0.93468,338,'2013.01.18 20:00'
0.93460,0.93465,0.93375,0.93410,372,'2013.01.18 21:00'
0.93505,0.93505,0.93405,0.93470,765,'2013.01.20 23:00'
0.93463,0.93475,0.93380,0.93398,118,'2013.01.21 00:00'
0.93399,0.93460,0.93323,0.93325,262,'2013.01.21 01:00'
0.93323,0.93340,0.93228,0.93293,272,'2013.01.21 02:00'
0.93298,0.93410,0.93298,0.93378,164,'2013.01.21 03:00'
0.93379,0.93463,0.93378,0.93455,84,'2013.01.21 04:00'
0.93448,0.93458,0.93410,0.93435,85,'2013.01.21 05:00'
0.93425,0.93488,0.93368,0.93400,122,'2013.01.21 06:00'
0.93408,0.93453,0.93350,0.93398,175,'2013.01.21 07:00'
0.93400,0.93465,0.93242,0.93290,435,'2013.01.21 08:00'
0.93293,0.93343,0.93175,0.93203,899,'2013.01.21 09:00'
0.93205,0.93230,0.93112,0.93153,617,'2013.01.21 10:00'
0.93158,0.93323,0.93155,0.93230,503,'2013.01.21 11:00'
0.93235,0.93265,0.93147,0.93154,359,'2013.01.21 12:00'
0.93152,0.93205,0.93145,0.93183,363,'2013.01.21 13:00'
0.93185,0.93270,0.93145,0.93255,380,'2013.01.21 14:00'
0.93260,0.93280,0.93163,0.93280,326,'2013.01.21 15:00'
0.93278,0.93305,0.93165,0.93195,417,'2013.01.21 16:00'
0.93193,0.93338,0.93073,0.93213,486,'2013.01.21 17:00'
0.93218,0.93318,0.93208,0.93238,287,'2013.01.21 18:00'
0.93243,0.93260,0.93208,0.93220,383,'2013.01.21 19:00'
0.93225,0.93235,0.93185,0.93208,326,'2013.01.21 20:00'
0.93210,0.93245,0.93205,0.93230,327,'2013.01.21 21:00'
0.93220,0.93268,0.93218,0.93230,332,'2013.01.21 22:00'
0.93240,0.93260,0.93185,0.93205,447,'2013.01.21 23:00'
0.93213,0.93443,0.93213,0.93443,389,'2013.01.22 00:00'
0.93440,0.93455,0.93368,0.93393,365,'2013.01.22 01:00'
0.93403,0.93440,0.93335,0.93360,340,'2013.01.22 02:00'
0.93355,0.93430,0.93293,0.93403,453,'2013.01.22 03:00'
0.93418,0.93420,0.93305,0.93318,424,'2013.01.22 04:00'
0.93313,0.93323,0.92953,0.93043,781,'2013.01.22 05:00'
0.93045,0.93115,0.92978,0.93050,387,'2013.01.22 06:00'
0.93060,0.93115,0.92990,0.93005,478,'2013.01.22 07:00'
0.93015,0.93133,0.92930,0.93088,875,'2013.01.22 08:00'
0.93090,0.93198,0.93050,0.93155,957,'2013.01.22 09:00'
0.93160,0.93270,0.92915,0.93028,2016,'2013.01.22 10:00'
0.93025,0.93043,0.92740,0.92808,1072,'2013.01.22 11:00'
0.92803,0.92898,0.92738,0.92895,546,'2013.01.22 12:00'
0.92893,0.92940,0.92833,0.92910,606,'2013.01.22 13:00'
0.92908,0.93065,0.92908,0.93008,692,'2013.01.22 14:00'
0.93010,0.93048,0.92933,0.92983,539,'2013.01.22 15:00'
0.92973,0.93040,0.92888,0.92933,1001,'2013.01.22 16:00'
0.92928,0.93000,0.92745,0.92773,583,'2013.01.22 17:00'
0.92778,0.92960,0.92763,0.92918,348,'2013.01.22 18:00'
0.92915,0.92960,0.92855,0.92870,368,'2013.01.22 19:00'
0.92865,0.92915,0.92850,0.92908,346,'2013.01.22 20:00'
0.92915,0.92945,0.92898,0.92898,331,'2013.01.22 21:00'
0.92888,0.93025,0.92843,0.92915,581,'2013.01.22 22:00'
0.92911,0.92939,0.92859,0.92870,1351,'2013.01.22 23:00'
0.92890,0.92960,0.92840,0.92940,429,'2013.01.23 00:00'
0.92948,0.93020,0.92910,0.92965,327,'2013.01.23 01:00'
0.92963,0.93043,0.92895,0.92983,411,'2013.01.23 02:00'
0.92985,0.93015,0.92950,0.92995,350,'2013.01.23 03:00'
0.93000,0.93020,0.92970,0.92970,329,'2013.01.23 04:00'
0.92980,0.92980,0.92865,0.92888,364,'2013.01.23 05:00'
0.92880,0.92998,0.92860,0.92928,494,'2013.01.23 06:00'
0.92920,0.92967,0.92845,0.92940,422,'2013.01.23 07:00'
0.92943,0.92965,0.92833,0.92918,508,'2013.01.23 08:00'
0.92920,0.93145,0.92920,0.93030,891,'2013.01.23 09:00'
0.93035,0.93100,0.92808,0.92858,950,'2013.01.23 10:00'
0.92863,0.92900,0.92800,0.92813,524,'2013.01.23 11:00'
0.92808,0.92875,0.92765,0.92840,468,'2013.01.23 12:00'
0.92838,0.92928,0.92800,0.92903,524,'2013.01.23 13:00'
0.92901,0.92963,0.92818,0.92918,577,'2013.01.23 14:00'
0.92923,0.92958,0.92783,0.92855,569,'2013.01.23 15:00'
0.92860,0.93010,0.92785,0.92845,1197,'2013.01.23 16:00'
0.92850,0.92970,0.92833,0.92943,629,'2013.01.23 17:00'
0.92935,0.93023,0.92925,0.92938,315,'2013.01.23 18:00'
0.92945,0.92985,0.92890,0.92895,227,'2013.01.23 19:00'
0.92890,0.92965,0.92888,0.92940,172,'2013.01.23 20:00'
0.92941,0.92953,0.92850,0.92853,141,'2013.01.23 21:00'
0.92850,0.92948,0.92850,0.92925,134,'2013.01.23 22:00'
0.92926,0.93015,0.92925,0.93000,286,'2013.01.23 23:00'
0.93005,0.93015,0.92945,0.92988,390,'2013.01.24 00:00'
0.92983,0.93035,0.92965,0.93008,398,'2013.01.24 01:00'
0.93018,0.93030,0.92893,0.92935,390,'2013.01.24 02:00'
0.92945,0.92985,0.92905,0.92958,401,'2013.01.24 03:00'
0.92963,0.93025,0.92883,0.92980,354,'2013.01.24 04:00'
0.92975,0.93030,0.92953,0.93015,317,'2013.01.24 05:00'
0.93013,0.93045,0.92965,0.93023,345,'2013.01.24 06:00'
0.93035,0.93050,0.92963,0.93000,471,'2013.01.24 07:00'
0.92998,0.93143,0.92938,0.93093,582,'2013.01.24 08:00'
0.93100,0.93203,0.92978,0.93053,1294,'2013.01.24 09:00'
0.93055,0.93118,0.92983,0.93043,787,'2013.01.24 10:00'
0.93045,0.93070,0.92980,0.93013,514,'2013.01.24 11:00'
0.93014,0.93050,0.92925,0.92993,453,'2013.01.24 12:00'
0.92995,0.93063,0.92913,0.93058,447,'2013.01.24 13:00'
0.93060,0.93233,0.92920,0.93083,1231,'2013.01.24 14:00'
0.93080,0.93125,0.92965,0.93070,827,'2013.01.24 15:00'
0.93075,0.93095,0.92973,0.93008,919,'2013.01.24 16:00'
