1.33141,1.33184,1.33081,1.33156,313,'2013.01.21 18:00'
1.33159,1.33201,1.33139,1.33161,352,'2013.01.21 19:00'
1.33171,1.33186,1.33116,1.33161,366,'2013.01.21 20:00'
1.33154,1.33181,1.33101,1.33124,381,'2013.01.21 21:00'
1.33126,1.33151,1.33081,1.33131,349,'2013.01.21 22:00'
1.33136,1.33191,1.33116,1.33156,484,'2013.01.21 23:00'
1.33161,1.33186,1.33091,1.33091,346,'2013.01.22 00:00'
1.33086,1.33129,1.32999,1.33061,472,'2013.01.22 01:00'
1.33056,1.33106,1.33004,1.33081,337,'2013.01.22 02:00'
1.33086,1.33146,1.33071,1.33081,448,'2013.01.22 03:00'
1.33071,1.33276,1.33061,1.33264,619,'2013.01.22 04:00'
1.33271,1.33571,1.33271,1.33419,1312,'2013.01.22 05:00'
1.33414,1.33491,1.33389,1.33429,510,'2013.01.22 06:00'
1.33436,1.33636,1.33411,1.33599,585,'2013.01.22 07:00'
1.33606,1.33709,1.33509,1.33596,1007,'2013.01.22 08:00'
1.33594,1.33639,1.33336,1.33394,1186,'2013.01.22 09:00'
1.33399,1.33399,1.32664,1.33031,2193,'2013.01.22 10:00'
1.33034,1.33576,1.33031,1.33486,1462,'2013.01.22 11:00'
1.33489,1.33666,1.33441,1.33454,883,'2013.01.22 12:00'
1.33459,1.33506,1.33214,1.33246,1022,'2013.01.22 13:00'
1.33234,1.33251,1.33046,1.33134,1147,'2013.01.22 14:00'
1.33131,1.33226,1.33029,1.33141,819,'2013.01.22 15:00'
1.33129,1.33146,1.32779,1.32859,1406,'2013.01.22 16:00'
1.32856,1.33039,1.32799,1.33026,731,'2013.01.22 17:00'
1.33021,1.33094,1.32984,1.33051,409,'2013.01.22 18:00'
1.33044,1.33184,1.33034,1.33131,511,'2013.01.22 19:00'
1.33136,1.33179,1.33106,1.33166,374,'2013.01.22 20:00'
1.33161,1.33171,1.33109,1.33171,326,'2013.01.22 21:00'
1.33166,1.33264,1.33154,1.33214,502,'2013.01.22 22:00'
1.33215,1.33274,1.33189,1.33216,1208,'2013.01.22 23:00'
1.33206,1.33221,1.33114,1.33119,402,'2013.01.23 00:00'
1.33114,1.33176,1.33096,1.33166,431,'2013.01.23 01:00'
1.33164,1.33286,1.33111,1.33166,438,'2013.01.23 02:00'
1.33164,1.33206,1.33106,1.33164,348,'2013.01.23 03:00'
1.33166,1.33186,1.33114,1.33146,322,'2013.01.23 04:00'
1.33131,1.33166,1.33046,1.33104,416,'2013.01.23 05:00'
1.33106,1.33149,1.33041,1.33086,594,'2013.01.23 06:00'
1.33091,1.33131,1.32961,1.33006,609,'2013.01.23 07:00'
1.32999,1.33106,1.32881,1.32984,826,'2013.01.23 08:00'
1.32979,1.33051,1.32846,1.32969,1268,'2013.01.23 09:00'
1.32976,1.33429,1.32879,1.33304,1290,'2013.01.23 10:00'
1.33316,1.33439,1.33236,1.33346,775,'2013.01.23 11:00'
1.33339,1.33396,1.33276,1.33356,728,'2013.01.23 12:00'
1.33361,1.33539,1.33361,1.33366,749,'2013.01.23 13:00'
1.33369,1.33464,1.33241,1.33341,809,'2013.01.23 14:00'
1.33336,1.33384,1.33159,1.33354,910,'2013.01.23 15:00'
1.33349,1.33436,1.32639,1.32809,1645,'2013.01.23 16:00'
1.32806,1.33086,1.32761,1.33064,755,'2013.01.23 17:00'
1.33071,1.33121,1.32991,1.33066,485,'2013.01.23 18:00'
1.33069,1.33169,1.33061,1.33126,385,'2013.01.23 19:00'
1.33131,1.33201,1.33066,1.33194,372,'2013.01.23 20:00'
1.33199,1.33241,1.33136,1.33186,354,'2013.01.23 21:00'
1.33189,1.33236,1.33124,1.33176,443,'2013.01.23 22:00'
1.33171,1.33206,1.33081,1.33091,395,'2013.01.23 23:00'
1.33096,1.33121,1.33029,1.33066,358,'2013.01.24 00:00'
1.33056,1.33086,1.32976,1.33061,410,'2013.01.24 01:00'
1.33059,1.33154,1.32969,1.33069,459,'2013.01.24 02:00'
1.33071,1.33239,1.33071,1.33174,585,'2013.01.24 03:00'
1.33169,1.33204,1.33114,1.33156,511,'2013.01.24 04:00'
1.33151,1.33209,1.33126,1.33129,404,'2013.01.24 05:00'
1.33121,1.33194,1.33056,1.33111,446,'2013.01.24 06:00'
1.33109,1.33431,1.33079,1.33421,765,'2013.01.24 07:00'
1.33424,1.33456,1.32966,1.33031,892,'2013.01.24 08:00'
1.33029,1.33354,1.32856,1.33206,2038,'2013.01.24 09:00'
1.33199,1.33419,1.33156,1.33186,1187,'2013.01.24 10:00'
1.33179,1.33319,1.33129,1.33269,804,'2013.01.24 11:00'
1.33259,1.33336,1.33194,1.33229,661,'2013.01.24 12:00'
1.33234,1.33326,1.33221,1.33259,684,'2013.01.24 13:00'
1.33261,1.33574,1.33256,1.33519,1762,'2013.01.24 14:00'
